"FREQ";"Y";"r xyce/V(VOUT)";"i xyce/V(VOUT)"
5e+10;0.0133116;-0.415122;0.463141
1e+11;0.0133116;-0.0252705;-0.0355957
1.5e+11;0.0133116;-0.012788;-0.077949
2e+11;0.0133116;-0.00454152;0.022456
2.5e+11;0.0133116;-0.00220247;0.0297074
-2.5e+11;0.0135578;-0.00186397;-0.0305802
-2e+11;0.0135578;-0.00473586;-0.0228888
-1.5e+11;0.0135578;-0.0130049;0.0795367
-1e+11;0.0135578;-0.0260199;0.0373556
-5e+10;0.0135578;-0.416459;-0.465652
0;0.0135578;4.18109e-09;0
5e+10;0.0135578;-0.416459;0.465652
1e+11;0.0135578;-0.0260199;-0.0373556
1.5e+11;0.0135578;-0.0130049;-0.0795367
2e+11;0.0135578;-0.00473586;0.0228888
2.5e+11;0.0135578;-0.00186397;0.0305802
-2.5e+11;0.013804;-0.00153807;-0.0313944
-2e+11;0.013804;-0.00484521;-0.0232664
-1.5e+11;0.013804;-0.0131179;0.0810378
-1e+11;0.013804;-0.026791;0.0390162
-5e+10;0.013804;-0.417662;-0.467995
0;0.013804;5.51116e-11;0
5e+10;0.013804;-0.417662;0.467995
1e+11;0.013804;-0.026791;-0.0390162
1.5e+11;0.013804;-0.0131179;-0.0810378
2e+11;0.013804;-0.00484521;0.0232664
2.5e+11;0.013804;-0.00153807;0.0313944
-2.5e+11;0.0140502;-0.00123647;-0.0321452
-2e+11;0.0140502;-0.00487302;-0.0235864
-1.5e+11;0.0140502;-0.0131362;0.0824485
-1e+11;0.0140502;-0.0275972;0.0405807
-5e+10;0.0140502;-0.418748;-0.470172
0;0.0140502;1.73234e-12;0
5e+10;0.0140502;-0.418748;0.470172
1e+11;0.0140502;-0.0275972;-0.0405807
1.5e+11;0.0140502;-0.0131362;-0.0824485
2e+11;0.0140502;-0.00487302;0.0235864
2.5e+11;0.0140502;-0.00123647;0.0321452
-2.5e+11;0.0142965;-0.000964849;-0.0328343
-2e+11;0.0142965;-0.004829;-0.02385
-1.5e+11;0.0142965;-0.0130682;0.0837698
-1e+11;0.0142965;-0.0284443;0.0420475
-5e+10;0.0142965;-0.419728;-0.472188
0;0.0142965;-7.48774e-11;0
5e+10;0.0142965;-0.419728;0.472188
1e+11;0.0142965;-0.0284443;-0.0420475
1.5e+11;0.0142965;-0.0130682;-0.0837698
2e+11;0.0142965;-0.004829;0.02385
2.5e+11;0.0142965;-0.000964849;0.0328343
-2.5e+11;0.0145427;-0.00072324;-0.0334676
-2e+11;0.0145427;-0.00472575;-0.0240628
-1.5e+11;0.0145427;-0.0129251;0.0850092
-1e+11;0.0145427;-0.0293305;0.0434221
-5e+10;0.0145427;-0.420615;-0.474057
0;0.0145427;8.33188e-12;0
5e+10;0.0145427;-0.420615;0.474057
1e+11;0.0145427;-0.0293305;-0.0434221
1.5e+11;0.0145427;-0.0129251;-0.0850092
2e+11;0.0145427;-0.00472575;0.0240628
2.5e+11;0.0145427;-0.00072324;0.0334676
-2.5e+11;0.0147889;-0.000508314;-0.0340537
-2e+11;0.0147889;-0.00457681;-0.0242323
-1.5e+11;0.0147889;-0.0127184;0.086177
-1e+11;0.0147889;-0.0302504;0.0447117
-5e+10;0.0147889;-0.421421;-0.475796
0;0.0147889;2.29992e-12;0
5e+10;0.0147889;-0.421421;0.475796
1e+11;0.0147889;-0.0302504;-0.0447117
1.5e+11;0.0147889;-0.0127184;-0.086177
2e+11;0.0147889;-0.00457681;0.0242323
2.5e+11;0.0147889;-0.000508314;0.0340537
-2.5e+11;0.0150352;-0.000315506;-0.0346011
-2e+11;0.0150352;-0.00439454;-0.0243664
-1.5e+11;0.0150352;-0.0124587;0.087284
-1e+11;0.0150352;-0.0311968;0.0459243
-5e+10;0.0150352;-0.422159;-0.477425
0;0.0150352;-9.49689e-13;0
5e+10;0.0150352;-0.422159;0.477425
1e+11;0.0150352;-0.0311968;-0.0459243
1.5e+11;0.0150352;-0.0124587;-0.087284
2e+11;0.0150352;-0.00439454;0.0243664
2.5e+11;0.0150352;-0.000315506;0.0346011
-2.5e+11;0.0152814;-0.000140281;-0.0351175
-2e+11;0.0152814;-0.00418959;-0.0244718
-1.5e+11;0.0152814;-0.0121549;0.0883398
-1e+11;0.0152814;-0.032163;0.047067
-5e+10;0.0152814;-0.422836;-0.478958
0;0.0152814;-1.54596e-12;0
5e+10;0.0152814;-0.422836;0.478958
1e+11;0.0152814;-0.032163;-0.047067
1.5e+11;0.0152814;-0.0121549;-0.0883398
2e+11;0.0152814;-0.00418959;0.0244718
2.5e+11;0.0152814;-0.000140281;0.0351175
-2.5e+11;0.0155276;2.13162e-05;-0.0356092
-2e+11;0.0155276;-0.0039706;-0.0245543
-1.5e+11;0.0155276;-0.0118145;0.0893523
-1e+11;0.0155276;-0.0331432;0.0481458
-5e+10;0.0155276;-0.423461;-0.480409
0;0.0155276;5.17963e-11;0
5e+10;0.0155276;-0.423461;0.480409
1e+11;0.0155276;-0.0331432;-0.0481458
1.5e+11;0.0155276;-0.0118145;-0.0893523
2e+11;0.0155276;-0.0039706;0.0245543
2.5e+11;0.0155276;2.13162e-05;0.0356092
-2.5e+11;0.0157739;0.000172533;-0.0360814
-2e+11;0.0157739;-0.0037444;-0.0246186
-1.5e+11;0.0157739;-0.0114433;0.0903281
-1e+11;0.0157739;-0.0341327;0.0491659
-5e+10;0.0157739;-0.424039;-0.481789
0;0.0157739;2.61087e-13;0
5e+10;0.0157739;-0.424039;0.481789
1e+11;0.0157739;-0.0341327;-0.0491659
1.5e+11;0.0157739;-0.0114433;-0.0903281
2e+11;0.0157739;-0.0037444;0.0246186
2.5e+11;0.0157739;0.000172533;0.0360814
-2.5e+11;0.0160201;0.000315956;-0.0365378
-2e+11;0.0160201;-0.0035163;-0.0246683
-1.5e+11;0.0160201;-0.0110462;0.0912723
-1e+11;0.0160201;-0.0351277;0.0501319
-5e+10;0.0160201;-0.424576;-0.483107
0;0.0160201;8.62971e-12;0
5e+10;0.0160201;-0.424576;0.483107
1e+11;0.0160201;-0.0351277;-0.0501319
1.5e+11;0.0160201;-0.0110462;-0.0912723
2e+11;0.0160201;-0.0035163;0.0246683
2.5e+11;0.0160201;0.000315956;0.0365378
-2.5e+11;0.0162663;0.000453616;-0.0369814
-2e+11;0.0162663;-0.00329038;-0.0247063
-1.5e+11;0.0162663;-0.0106272;0.092189
-1e+11;0.0162663;-0.0361252;0.0510476
-5e+10;0.0162663;-0.425077;-0.48437
0;0.0162663;-2.4707e-11;0
5e+10;0.0162663;-0.425077;0.48437
1e+11;0.0162663;-0.0361252;-0.0510476
1.5e+11;0.0162663;-0.0106272;-0.092189
2e+11;0.0162663;-0.00329038;0.0247063
2.5e+11;0.0162663;0.000453616;0.0369814
-2.5e+11;0.0165126;0.00058712;-0.0374146
-2e+11;0.0165126;-0.00306984;-0.024735
-1.5e+11;0.0165126;-0.0101894;0.0930814
-1e+11;0.0165126;-0.037123;0.0519162
-5e+10;0.0165126;-0.425544;-0.485583
0;0.0165126;-3.1702e-11;0
5e+10;0.0165126;-0.425544;0.485583
1e+11;0.0165126;-0.037123;-0.0519162
1.5e+11;0.0165126;-0.0101894;-0.0930814
2e+11;0.0165126;-0.00306984;0.024735
2.5e+11;0.0165126;0.00058712;0.0374146
-2.5e+11;0.0167588;0.000717719;-0.0378389
-2e+11;0.0167588;-0.00285697;-0.024756
-1.5e+11;0.0167588;-0.0097357;0.0939522
-1e+11;0.0167588;-0.0381192;0.052741
-5e+10;0.0167588;-0.425981;-0.486752
0;0.0167588;5.4405e-11;0
5e+10;0.0167588;-0.425981;0.486752
1e+11;0.0167588;-0.0381192;-0.052741
1.5e+11;0.0167588;-0.0097357;-0.0939522
2e+11;0.0167588;-0.00285697;0.024756
2.5e+11;0.0167588;0.000717719;0.0378389
-2.5e+11;0.017005;0.000846398;-0.0382554
-2e+11;0.017005;-0.00265346;-0.0247709
-1.5e+11;0.017005;-0.00926825;0.0948033
-1e+11;0.017005;-0.0391123;0.0535249
-5e+10;0.017005;-0.426391;-0.487882
0;0.017005;1.9266e-12;0
5e+10;0.017005;-0.426391;0.487882
1e+11;0.017005;-0.0391123;-0.0535249
1.5e+11;0.017005;-0.00926825;-0.0948033
2e+11;0.017005;-0.00265346;0.0247709
2.5e+11;0.017005;0.000846398;0.0382554
-2.5e+11;0.0172512;0.000973917;-0.038665
-2e+11;0.0172512;-0.00246029;-0.0247808
-1.5e+11;0.0172512;-0.00878913;0.0956365
-1e+11;0.0172512;-0.0401014;0.0542713
-5e+10;0.0172512;-0.426777;-0.488975
0;0.0172512;2.27365e-09;0
5e+10;0.0172512;-0.426777;0.488975
1e+11;0.0172512;-0.0401014;-0.0542713
1.5e+11;0.0172512;-0.00878913;-0.0956365
2e+11;0.0172512;-0.00246029;0.0247808
2.5e+11;0.0172512;0.000973917;0.038665
-2.5e+11;0.0174975;0.00110096;-0.0390682
-2e+11;0.0174975;-0.00227873;-0.0247866
-1.5e+11;0.0174975;-0.00829981;0.0964531
-1e+11;0.0174975;-0.0410854;0.0549819
-5e+10;0.0174975;-0.427141;-0.490035
0;0.0174975;6.82415e-13;0
5e+10;0.0174975;-0.427141;0.490035
1e+11;0.0174975;-0.0410854;-0.0549819
1.5e+11;0.0174975;-0.00829981;-0.0964531
2e+11;0.0174975;-0.00227873;0.0247866
2.5e+11;0.0174975;0.00110096;0.0390682
-2.5e+11;0.0177437;0.00122794;-0.0394649
-2e+11;0.0177437;-0.00210845;-0.024789
-1.5e+11;0.0177437;-0.0078021;0.0972542
-1e+11;0.0177437;-0.0420638;0.0556608
-5e+10;0.0177437;-0.427485;-0.491065
0;0.0177437;1.32024e-09;0
5e+10;0.0177437;-0.427485;0.491065
1e+11;0.0177437;-0.0420638;-0.0556608
1.5e+11;0.0177437;-0.0078021;-0.0972542
2e+11;0.0177437;-0.00210845;0.024789
2.5e+11;0.0177437;0.00122794;0.0394649
-2.5e+11;0.0179899;0.00135535;-0.0398556
-2e+11;0.0179899;-0.00195033;-0.0247887
-1.5e+11;0.0179899;-0.007297;0.0980408
-1e+11;0.0179899;-0.0430358;0.0563095
-5e+10;0.0179899;-0.42781;-0.492068
0;0.0179899;1.73028e-11;0
5e+10;0.0179899;-0.42781;0.492068
1e+11;0.0179899;-0.0430358;-0.0563095
1.5e+11;0.0179899;-0.007297;-0.0980408
2e+11;0.0179899;-0.00195033;0.0247887
2.5e+11;0.0179899;0.00135535;0.0398556
-2.5e+11;0.0182362;0.0014834;-0.0402398
-2e+11;0.0182362;-0.0018034;-0.0247859
-1.5e+11;0.0182362;-0.006786;0.0988136
-1e+11;0.0182362;-0.0440013;0.0569323
-5e+10;0.0182362;-0.42812;-0.493046
0;0.0182362;1.15942e-12;0
5e+10;0.0182362;-0.42812;0.493046
1e+11;0.0182362;-0.0440013;-0.0569323
1.5e+11;0.0182362;-0.006786;-0.0988136
2e+11;0.0182362;-0.0018034;0.0247859
2.5e+11;0.0182362;0.0014834;0.0402398
-2.5e+11;0.0184824;0.00161241;-0.0406171
-2e+11;0.0184824;-0.00166769;-0.0247811
-1.5e+11;0.0184824;-0.00627003;0.0995733
-1e+11;0.0184824;-0.0449599;0.0575313
-5e+10;0.0184824;-0.428416;-0.494001
0;0.0184824;-4.85223e-09;0
5e+10;0.0184824;-0.428416;0.494001
1e+11;0.0184824;-0.0449599;-0.0575313
1.5e+11;0.0184824;-0.00627003;-0.0995733
2e+11;0.0184824;-0.00166769;0.0247811
2.5e+11;0.0184824;0.00161241;0.0406171
-2.5e+11;0.0187286;0.00174252;-0.0409872
-2e+11;0.0187286;-0.00154218;-0.0247744
-1.5e+11;0.0187286;-0.00575022;0.10032
-1e+11;0.0187286;-0.0459114;0.0581103
-5e+10;0.0187286;-0.428699;-0.494936
0;0.0187286;-6.85871e-09;0
5e+10;0.0187286;-0.428699;0.494936
1e+11;0.0187286;-0.0459114;-0.0581103
1.5e+11;0.0187286;-0.00575022;-0.10032
2e+11;0.0187286;-0.00154218;0.0247744
2.5e+11;0.0187286;0.00174252;0.0409872
-2.5e+11;0.0189749;0.00187383;-0.0413492
-2e+11;0.0189749;-0.00142579;-0.0247662
-1.5e+11;0.0189749;-0.00522757;0.101056
-1e+11;0.0189749;-0.0468558;0.058673
-5e+10;0.0189749;-0.428972;-0.495853
0;0.0189749;1.83611e-09;0
5e+10;0.0189749;-0.428972;0.495853
1e+11;0.0189749;-0.0468558;-0.058673
1.5e+11;0.0189749;-0.00522757;-0.101056
2e+11;0.0189749;-0.00142579;0.0247662
2.5e+11;0.0189749;0.00187383;0.0413492
-2.5e+11;0.0192211;0.00200654;-0.0417029
-2e+11;0.0192211;-0.00131819;-0.0247565
-1.5e+11;0.0192211;-0.00470272;0.101779
-1e+11;0.0192211;-0.047793;0.0592213
-5e+10;0.0192211;-0.429237;-0.496754
0;0.0192211;-2.68892e-09;0
5e+10;0.0192211;-0.429237;0.496754
1e+11;0.0192211;-0.047793;-0.0592213
1.5e+11;0.0192211;-0.00470272;-0.101779
2e+11;0.0192211;-0.00131819;0.0247565
2.5e+11;0.0192211;0.00200654;0.0417029
-2.5e+11;0.0194673;0.00214063;-0.0420471
-2e+11;0.0194673;-0.00121734;-0.0247454
-1.5e+11;0.0194673;-0.00417673;0.102491
-1e+11;0.0194673;-0.0487231;0.0597602
-5e+10;0.0194673;-0.429495;-0.497641
0;0.0194673;2.87975e-10;0
5e+10;0.0194673;-0.429495;0.497641
1e+11;0.0194673;-0.0487231;-0.0597602
1.5e+11;0.0194673;-0.00417673;-0.102491
2e+11;0.0194673;-0.00121734;0.0247454
2.5e+11;0.0194673;0.00214063;0.0420471
-2.5e+11;0.0197136;0.0022764;-0.0423819
-2e+11;0.0197136;-0.00112416;-0.0247331
-1.5e+11;0.0197136;-0.00364969;0.103192
-1e+11;0.0197136;-0.0496455;0.0602893
-5e+10;0.0197136;-0.429746;-0.498514
0;0.0197136;-8.59219e-09;0
5e+10;0.0197136;-0.429746;0.498514
1e+11;0.0197136;-0.0496455;-0.0602893
1.5e+11;0.0197136;-0.00364969;-0.103192
2e+11;0.0197136;-0.00112416;0.0247331
2.5e+11;0.0197136;0.0022764;0.0423819
-2.5e+11;0.0199598;0.00241356;-0.0427055
-2e+11;0.0199598;-0.00103484;-0.0247194
-1.5e+11;0.0199598;-0.00312304;0.103882
-1e+11;0.0199598;-0.0505612;0.0608163
-5e+10;0.0199598;-0.429995;-0.499378
0;0.0199598;3.26156e-08;0
5e+10;0.0199598;-0.429995;0.499378
1e+11;0.0199598;-0.0505612;-0.0608163
1.5e+11;0.0199598;-0.00312304;-0.103882
2e+11;0.0199598;-0.00103484;0.0247194
2.5e+11;0.0199598;0.00241356;0.0427055
-2.5e+11;0.020206;0.00255188;-0.0430163
-2e+11;0.020206;-0.000946198;-0.0247041
-1.5e+11;0.020206;-0.00259794;0.104563
-1e+11;0.020206;-0.0514708;0.0613477
-5e+10;0.020206;-0.430243;-0.500236
0;0.020206;1.21446e-08;0
5e+10;0.020206;-0.430243;0.500236
1e+11;0.020206;-0.0514708;-0.0613477
1.5e+11;0.020206;-0.00259794;-0.104563
2e+11;0.020206;-0.000946198;0.0247041
2.5e+11;0.020206;0.00255188;0.0430163
-2.5e+11;0.0204522;0.00269178;-0.0433149
-2e+11;0.0204522;-0.000860064;-0.0246874
-1.5e+11;0.0204522;-0.00207394;0.105233
-1e+11;0.0204522;-0.0523736;0.0618811
-5e+10;0.0204522;-0.43049;-0.501085
0;0.0204522;-1.20968e-09;0
5e+10;0.0204522;-0.43049;0.501085
1e+11;0.0204522;-0.0523736;-0.0618811
1.5e+11;0.0204522;-0.00207394;-0.105233
2e+11;0.0204522;-0.000860064;0.0246874
2.5e+11;0.0204522;0.00269178;0.0433149
-2.5e+11;0.0206985;0.00283312;-0.0436002
-2e+11;0.0206985;-0.000774247;-0.0246693
-1.5e+11;0.0206985;-0.0015518;0.105893
-1e+11;0.0206985;-0.0532699;0.0624209
-5e+10;0.0206985;-0.430738;-0.50193
0;0.0206985;-6.12557e-10;0
5e+10;0.0206985;-0.430738;0.50193
1e+11;0.0206985;-0.0532699;-0.0624209
1.5e+11;0.0206985;-0.0015518;-0.105893
2e+11;0.0206985;-0.000774247;0.0246693
2.5e+11;0.0206985;0.00283312;0.0436002
-2.5e+11;0.0209447;0.0029759;-0.0438714
-2e+11;0.0209447;-0.000687595;-0.0246497
-1.5e+11;0.0209447;-0.00103191;0.106543
-1e+11;0.0209447;-0.0541599;0.0629699
-5e+10;0.0209447;-0.430988;-0.50277
0;0.0209447;-2.84991e-09;0
5e+10;0.0209447;-0.430988;0.50277
1e+11;0.0209447;-0.0541599;-0.0629699
1.5e+11;0.0209447;-0.00103191;-0.106543
2e+11;0.0209447;-0.000687595;0.0246497
2.5e+11;0.0209447;0.0029759;0.0438714
-2.5e+11;0.0211909;0.00311983;-0.0441272
-2e+11;0.0211909;-0.000596742;-0.0246284
-1.5e+11;0.0211909;-0.000515176;0.107184
-1e+11;0.0211909;-0.0550445;0.0635342
-5e+10;0.0211909;-0.431243;-0.50361
0;0.0211909;4.41258e-10;0
5e+10;0.0211909;-0.431243;0.50361
1e+11;0.0211909;-0.0550445;-0.0635342
1.5e+11;0.0211909;-0.000515176;-0.107184
2e+11;0.0211909;-0.000596742;0.0246284
2.5e+11;0.0211909;0.00311983;0.0441272
-2.5e+11;0.0214372;0.00326518;-0.0443679
-2e+11;0.0214372;-0.000502917;-0.0246055
-1.5e+11;0.0214372;-1.25444e-06;0.107815
-1e+11;0.0214372;-0.055923;0.0641123
-5e+10;0.0214372;-0.431502;-0.504447
0;0.0214372;3.59884e-10;0
5e+10;0.0214372;-0.431502;0.504447
1e+11;0.0214372;-0.055923;-0.0641123
1.5e+11;0.0214372;-1.25444e-06;-0.107815
2e+11;0.0214372;-0.000502917;0.0246055
2.5e+11;0.0214372;0.00326518;0.0443679
-2.5e+11;0.0216834;0.00341159;-0.0445919
-2e+11;0.0216834;-0.000402341;-0.0245807
-1.5e+11;0.0216834;0.000508952;0.108438
-1e+11;0.0216834;-0.0567965;0.0647107
-5e+10;0.0216834;-0.431767;-0.505286
0;0.0216834;-1.27555e-11;0
5e+10;0.0216834;-0.431767;0.505286
1e+11;0.0216834;-0.0567965;-0.0647107
1.5e+11;0.0216834;0.000508952;-0.108438
2e+11;0.0216834;-0.000402341;0.0245807
2.5e+11;0.0216834;0.00341159;0.0445919
-2.5e+11;0.0219296;0.00355902;-0.044799
-2e+11;0.0219296;-0.000294416;-0.0245541
-1.5e+11;0.0219296;0.0010153;0.109052
-1e+11;0.0219296;-0.0576651;0.065331
-5e+10;0.0219296;-0.43204;-0.506127
0;0.0219296;-1.63227e-10;0
5e+10;0.0219296;-0.43204;0.506127
1e+11;0.0219296;-0.0576651;-0.065331
1.5e+11;0.0219296;0.0010153;-0.109052
2e+11;0.0219296;-0.000294416;0.0245541
2.5e+11;0.0219296;0.00355902;0.044799
-2.5e+11;0.0221759;0.00370737;-0.0449886
-2e+11;0.0221759;-0.000177623;-0.0245255
-1.5e+11;0.0221759;0.00151754;0.109657
-1e+11;0.0221759;-0.0585292;0.0659757
-5e+10;0.0221759;-0.432321;-0.506972
0;0.0221759;-2.95662e-09;0
5e+10;0.0221759;-0.432321;0.506972
1e+11;0.0221759;-0.0585292;-0.0659757
1.5e+11;0.0221759;0.00151754;-0.109657
2e+11;0.0221759;-0.000177623;0.0245255
2.5e+11;0.0221759;0.00370737;0.0449886
-2.5e+11;0.0224221;0.00385646;-0.0451601
-2e+11;0.0224221;-5.03306e-05;-0.0244948
-1.5e+11;0.0224221;0.00201541;0.110254
-1e+11;0.0224221;-0.0593892;0.0666477
-5e+10;0.0224221;-0.432611;-0.507821
0;0.0224221;-3.1375e-11;0
5e+10;0.0224221;-0.432611;0.507821
1e+11;0.0224221;-0.0593892;-0.0666477
1.5e+11;0.0224221;0.00201541;-0.110254
2e+11;0.0224221;-5.03306e-05;0.0244948
2.5e+11;0.0224221;0.00385646;0.0451601
-2.5e+11;0.0226683;0.00400631;-0.0453137
-2e+11;0.0226683;8.76457e-05;-0.024462
-1.5e+11;0.0226683;0.002509;0.110843
-1e+11;0.0226683;-0.0602453;0.0673471
-5e+10;0.0226683;-0.432909;-0.508674
0;0.0226683;1.55681e-10;0
5e+10;0.0226683;-0.432909;0.508674
1e+11;0.0226683;-0.0602453;-0.0673471
1.5e+11;0.0226683;0.002509;-0.110843
2e+11;0.0226683;8.76457e-05;0.024462
2.5e+11;0.0226683;0.00400631;0.0453137
-2.5e+11;0.0229146;0.00415674;-0.045449
-2e+11;0.0229146;0.000237775;-0.0244272
-1.5e+11;0.0229146;0.0029981;0.111424
-1e+11;0.0229146;-0.0610978;0.0680765
-5e+10;0.0229146;-0.433218;-0.509534
0;0.0229146;-6.15204e-11;0
5e+10;0.0229146;-0.433218;0.509534
1e+11;0.0229146;-0.0610978;-0.0680765
1.5e+11;0.0229146;0.0029981;-0.111424
2e+11;0.0229146;0.000237775;0.0244272
2.5e+11;0.0229146;0.00415674;0.045449
-2.5e+11;0.0231608;0.00430765;-0.0455658
-2e+11;0.0231608;0.000400816;-0.0243901
-1.5e+11;0.0231608;0.0034827;0.111998
-1e+11;0.0231608;-0.061947;0.0688369
-5e+10;0.0231608;-0.433537;-0.5104
0;0.0231608;1.44175e-10;0
5e+10;0.0231608;-0.433537;0.5104
1e+11;0.0231608;-0.061947;-0.0688369
1.5e+11;0.0231608;0.0034827;-0.111998
2e+11;0.0231608;0.000400816;0.0243901
2.5e+11;0.0231608;0.00430765;0.0455658
-2.5e+11;0.023407;0.0044589;-0.0456643
-2e+11;0.023407;0.000577486;-0.0243508
-1.5e+11;0.023407;0.00396278;0.112563
-1e+11;0.023407;-0.0627933;0.0696293
-5e+10;0.023407;-0.433866;-0.511273
0;0.023407;-4.39043e-11;0
5e+10;0.023407;-0.433866;0.511273
1e+11;0.023407;-0.0627933;-0.0696293
1.5e+11;0.023407;0.00396278;-0.112563
2e+11;0.023407;0.000577486;0.0243508
2.5e+11;0.023407;0.0044589;0.0456643
-2.5e+11;0.0236533;0.00461047;-0.0457447
-2e+11;0.0236533;0.000767709;-0.0243093
-1.5e+11;0.0236533;0.00443851;0.113122
-1e+11;0.0236533;-0.0636366;0.0704532
-5e+10;0.0236533;-0.434205;-0.512153
0;0.0236533;-7.10551e-09;0
5e+10;0.0236533;-0.434205;0.512153
1e+11;0.0236533;-0.0636366;-0.0704532
1.5e+11;0.0236533;0.00443851;-0.113122
2e+11;0.0236533;0.000767709;0.0243093
2.5e+11;0.0236533;0.00461047;0.0457447
-2.5e+11;0.0238995;0.00476196;-0.0458064
-2e+11;0.0238995;0.000974027;-0.0242655
-1.5e+11;0.0238995;0.0049095;0.113673
-1e+11;0.0238995;-0.064478;0.0713124
-5e+10;0.0238995;-0.434555;-0.513042
0;0.0238995;-2.57866e-11;0
5e+10;0.0238995;-0.434555;0.513042
1e+11;0.0238995;-0.064478;-0.0713124
1.5e+11;0.0238995;0.0049095;-0.113673
2e+11;0.0238995;0.000974027;0.0242655
2.5e+11;0.0238995;0.00476196;0.0458064
-2.5e+11;0.0241457;0.00491355;-0.0458507
-2e+11;0.0241457;0.00119446;-0.0242196
-1.5e+11;0.0241457;0.00537631;0.114218
-1e+11;0.0241457;-0.0653169;0.0722034
-5e+10;0.0241457;-0.434914;-0.513939
0;0.0241457;2.20689e-09;0
5e+10;0.0241457;-0.434914;0.513939
1e+11;0.0241457;-0.0653169;-0.0722034
1.5e+11;0.0241457;0.00537631;-0.114218
2e+11;0.0241457;0.00119446;0.0242196
2.5e+11;0.0241457;0.00491355;0.0458507
-2.5e+11;0.0243919;0.00506495;-0.0458772
-2e+11;0.0243919;0.00143052;-0.0241714
-1.5e+11;0.0243919;0.00583876;0.114756
-1e+11;0.0243919;-0.066154;0.0731282
-5e+10;0.0243919;-0.435283;-0.514844
0;0.0243919;2.05978e-09;0
5e+10;0.0243919;-0.435283;0.514844
1e+11;0.0243919;-0.066154;-0.0731282
1.5e+11;0.0243919;0.00583876;-0.114756
2e+11;0.0243919;0.00143052;0.0241714
2.5e+11;0.0243919;0.00506495;0.0458772
-2.5e+11;0.0246382;0.00521605;-0.0458866
-2e+11;0.0246382;0.00168218;-0.024121
-1.5e+11;0.0246382;0.00629698;0.115287
-1e+11;0.0246382;-0.0669894;0.0740863
-5e+10;0.0246382;-0.435662;-0.515758
0;0.0246382;-4.47808e-10;0
5e+10;0.0246382;-0.435662;0.515758
1e+11;0.0246382;-0.0669894;-0.0740863
1.5e+11;0.0246382;0.00629698;-0.115287
2e+11;0.0246382;0.00168218;0.024121
2.5e+11;0.0246382;0.00521605;0.0458866
-2.5e+11;0.0248844;0.00536673;-0.0458793
-2e+11;0.0248844;0.00194941;-0.0240685
-1.5e+11;0.0248844;0.00675108;0.115812
-1e+11;0.0248844;-0.0678233;0.0750771
-5e+10;0.0248844;-0.43605;-0.51668
0;0.0248844;-8.92408e-09;0
5e+10;0.0248844;-0.43605;0.51668
1e+11;0.0248844;-0.0678233;-0.0750771
1.5e+11;0.0248844;0.00675108;-0.115812
2e+11;0.0248844;0.00194941;0.0240685
2.5e+11;0.0248844;0.00536673;0.0458793
-2.5e+11;0.0251306;0.00551704;-0.045856
-2e+11;0.0251306;0.0022311;-0.024014
-1.5e+11;0.0251306;0.0072014;0.11633
-1e+11;0.0251306;-0.0686556;0.0760985
-5e+10;0.0251306;-0.436445;-0.51761
0;0.0251306;-2.99566e-10;0
5e+10;0.0251306;-0.436445;0.51761
1e+11;0.0251306;-0.0686556;-0.0760985
1.5e+11;0.0251306;0.0072014;-0.11633
2e+11;0.0251306;0.0022311;0.024014
2.5e+11;0.0251306;0.00551704;0.045856
-2.5e+11;0.0253769;0.00566665;-0.045817
-2e+11;0.0253769;0.00252833;-0.0239574
-1.5e+11;0.0253769;0.00764779;0.116842
-1e+11;0.0253769;-0.0694868;0.0771516
-5e+10;0.0253769;-0.436849;-0.518549
0;0.0253769;-7.11431e-11;0
5e+10;0.0253769;-0.436849;0.518549
1e+11;0.0253769;-0.0694868;-0.0771516
1.5e+11;0.0253769;0.00764779;-0.116842
2e+11;0.0253769;0.00252833;0.0239574
2.5e+11;0.0253769;0.00566665;0.045817
-2.5e+11;0.0256231;0.00581521;-0.0457621
-2e+11;0.0256231;0.00284265;-0.0238988
-1.5e+11;0.0256231;0.0080901;0.117348
-1e+11;0.0256231;-0.0703178;0.0782383
-5e+10;0.0256231;-0.43726;-0.519498
0;0.0256231;4.51354e-08;0
5e+10;0.0256231;-0.43726;0.519498
1e+11;0.0256231;-0.0703178;-0.0782383
1.5e+11;0.0256231;0.0080901;-0.117348
2e+11;0.0256231;0.00284265;0.0238988
2.5e+11;0.0256231;0.00581521;0.0457621
-2.5e+11;0.0258693;0.00596354;-0.0456942
-2e+11;0.0258693;0.00316727;-0.0238385
-1.5e+11;0.0258693;0.00852954;0.117848
-1e+11;0.0258693;-0.0711461;0.0793476
-5e+10;0.0258693;-0.437677;-0.520451
0;0.0258693;4.36291e-11;0
5e+10;0.0258693;-0.437677;0.520451
1e+11;0.0258693;-0.0711461;-0.0793476
1.5e+11;0.0258693;0.00852954;-0.117848
2e+11;0.0258693;0.00316727;0.0238385
2.5e+11;0.0258693;0.00596354;0.0456942
-2.5e+11;0.0261156;0.00611044;-0.0456112
-2e+11;0.0261156;0.00350926;-0.0237763
-1.5e+11;0.0261156;0.00896496;0.118342
-1e+11;0.0261156;-0.0719749;0.0804899
-5e+10;0.0261156;-0.4381;-0.521415
0;0.0261156;9.41795e-09;0
5e+10;0.0261156;-0.4381;0.521415
1e+11;0.0261156;-0.0719749;-0.0804899
1.5e+11;0.0261156;0.00896496;-0.118342
2e+11;0.0261156;0.00350926;0.0237763
