"FREQ";"Y";"r xyce/V(VIN)";"i xyce/V(VIN)"
5e+10;0.026893;-0.208615;-0.33428
1e+11;0.026893;-0.266253;0.172918
1.5e+11;0.026893;0.0744471;-0.115939
2e+11;0.026893;0.00743421;0.039103
2.5e+11;0.026893;-0.0127128;0.0263567
-2.5e+11;0.0270569;-0.0126827;-0.0264906
-2e+11;0.0270569;0.00723009;-0.039231
-1.5e+11;0.0270569;0.0752067;0.116489
-1e+11;0.0270569;-0.268365;-0.173698
-5e+10;0.0270569;-0.210646;0.335362
0;0.0270569;3.27309;0
5e+10;0.0270569;-0.210646;-0.335362
1e+11;0.0270569;-0.268365;0.173698
1.5e+11;0.0270569;0.0752067;-0.116489
2e+11;0.0270569;0.00723009;0.039231
2.5e+11;0.0270569;-0.0126827;0.0264906
-2.5e+11;0.0272208;-0.0126521;-0.026622
-2e+11;0.0272208;0.00702613;-0.0393604
-1.5e+11;0.0272208;0.0759641;0.11704
-1e+11;0.0272208;-0.270474;-0.174481
-5e+10;0.0272208;-0.212673;0.336451
0;0.0272208;3.28616;0
5e+10;0.0272208;-0.212673;-0.336451
1e+11;0.0272208;-0.270474;0.174481
1.5e+11;0.0272208;0.0759641;-0.11704
2e+11;0.0272208;0.00702613;0.0393604
2.5e+11;0.0272208;-0.0126521;0.026622
-2.5e+11;0.0273847;-0.012621;-0.0267509
-2e+11;0.0273847;0.00682237;-0.0394912
-1.5e+11;0.0273847;0.0767191;0.117593
-1e+11;0.0273847;-0.272581;-0.175266
-5e+10;0.0273847;-0.214696;0.337547
0;0.0273847;3.30011;0
5e+10;0.0273847;-0.214696;-0.337547
1e+11;0.0273847;-0.272581;0.175266
1.5e+11;0.0273847;0.0767191;-0.117593
2e+11;0.0273847;0.00682237;0.0394912
2.5e+11;0.0273847;-0.012621;0.0267509
-2.5e+11;0.0275486;-0.0125895;-0.0268771
-2e+11;0.0275486;0.00661884;-0.0396235
-1.5e+11;0.0275486;0.077472;0.118147
-1e+11;0.0275486;-0.274684;-0.176055
-5e+10;0.0275486;-0.216715;0.338651
0;0.0275486;3.31123;0
5e+10;0.0275486;-0.216715;-0.338651
1e+11;0.0275486;-0.274684;0.176055
1.5e+11;0.0275486;0.077472;-0.118147
2e+11;0.0275486;0.00661884;0.0396235
2.5e+11;0.0275486;-0.0125895;0.0268771
-2.5e+11;0.0277124;-0.0125575;-0.0270009
-2e+11;0.0277124;0.00641562;-0.0397574
-1.5e+11;0.0277124;0.0782225;0.118702
-1e+11;0.0277124;-0.276784;-0.176846
-5e+10;0.0277124;-0.218731;0.339762
0;0.0277124;3.32644;0
5e+10;0.0277124;-0.218731;-0.339762
1e+11;0.0277124;-0.276784;0.176846
1.5e+11;0.0277124;0.0782225;-0.118702
2e+11;0.0277124;0.00641562;0.0397574
2.5e+11;0.0277124;-0.0125575;0.0270009
-2.5e+11;0.0278763;-0.012525;-0.0271222
-2e+11;0.0278763;0.0062125;-0.0398925
-1.5e+11;0.0278763;0.0789711;0.119259
-1e+11;0.0278763;-0.278882;-0.17764
-5e+10;0.0278763;-0.220742;0.340879
0;0.0278763;3.3352;0
5e+10;0.0278763;-0.220742;-0.340879
1e+11;0.0278763;-0.278882;0.17764
1.5e+11;0.0278763;0.0789711;-0.119259
2e+11;0.0278763;0.0062125;0.0398925
2.5e+11;0.0278763;-0.012525;0.0271222
-2.5e+11;0.0280402;-0.0124921;-0.027241
-2e+11;0.0280402;0.00600971;-0.0400293
-1.5e+11;0.0280402;0.0797174;0.119817
-1e+11;0.0280402;-0.280977;-0.178438
-5e+10;0.0280402;-0.22275;0.342004
0;0.0280402;3.34909;0
5e+10;0.0280402;-0.22275;-0.342004
1e+11;0.0280402;-0.280977;0.178438
1.5e+11;0.0280402;0.0797174;-0.119817
2e+11;0.0280402;0.00600971;0.0400293
2.5e+11;0.0280402;-0.0124921;0.027241
-2.5e+11;0.0282041;-0.0124588;-0.0273573
-2e+11;0.0282041;0.00580722;-0.0401675
-1.5e+11;0.0282041;0.0804616;0.120377
-1e+11;0.0282041;-0.283069;-0.179238
-5e+10;0.0282041;-0.224754;0.343136
0;0.0282041;3.36353;0
5e+10;0.0282041;-0.224754;-0.343136
1e+11;0.0282041;-0.283069;0.179238
1.5e+11;0.0282041;0.0804616;-0.120377
2e+11;0.0282041;0.00580722;0.0401675
2.5e+11;0.0282041;-0.0124588;0.0273573
-2.5e+11;0.028368;-0.0124252;-0.0274713
-2e+11;0.028368;0.00560499;-0.0403073
-1.5e+11;0.028368;0.0812038;0.120938
-1e+11;0.028368;-0.285159;-0.180041
-5e+10;0.028368;-0.226754;0.344275
0;0.028368;3.37375;0
5e+10;0.028368;-0.226754;-0.344275
1e+11;0.028368;-0.285159;0.180041
1.5e+11;0.028368;0.0812038;-0.120938
2e+11;0.028368;0.00560499;0.0403073
2.5e+11;0.028368;-0.0124252;0.0274713
-2.5e+11;0.0285318;-0.0123911;-0.0275829
-2e+11;0.0285318;0.00540309;-0.0404486
-1.5e+11;0.0285318;0.0819439;0.121501
-1e+11;0.0285318;-0.287246;-0.180847
-5e+10;0.0285318;-0.228751;0.345421
0;0.0285318;3.38465;0
5e+10;0.0285318;-0.228751;-0.345421
1e+11;0.0285318;-0.287246;0.180847
1.5e+11;0.0285318;0.0819439;-0.121501
2e+11;0.0285318;0.00540309;0.0404486
2.5e+11;0.0285318;-0.0123911;0.0275829
-2.5e+11;0.0286957;-0.0123567;-0.0276921
-2e+11;0.0286957;0.00520146;-0.0405913
-1.5e+11;0.0286957;0.0826821;0.122066
-1e+11;0.0286957;-0.28933;-0.181655
-5e+10;0.0286957;-0.230744;0.346573
0;0.0286957;3.39555;0
5e+10;0.0286957;-0.230744;-0.346573
1e+11;0.0286957;-0.28933;0.181655
1.5e+11;0.0286957;0.0826821;-0.122066
2e+11;0.0286957;0.00520146;0.0405913
2.5e+11;0.0286957;-0.0123567;0.0276921
-2.5e+11;0.0288596;-0.012322;-0.0277991
-2e+11;0.0288596;0.00500018;-0.0407357
-1.5e+11;0.0288596;0.0834182;0.122631
-1e+11;0.0288596;-0.291412;-0.182467
-5e+10;0.0288596;-0.232734;0.347732
0;0.0288596;3.41313;0
5e+10;0.0288596;-0.232734;-0.347732
1e+11;0.0288596;-0.291412;0.182467
1.5e+11;0.0288596;0.0834182;-0.122631
2e+11;0.0288596;0.00500018;0.0407357
2.5e+11;0.0288596;-0.012322;0.0277991
-2.5e+11;0.0290235;-0.012287;-0.0279038
-2e+11;0.0290235;0.00479921;-0.0408815
-1.5e+11;0.0290235;0.0841525;0.123199
-1e+11;0.0290235;-0.293491;-0.183281
-5e+10;0.0290235;-0.23472;0.348898
0;0.0290235;3.42832;0
5e+10;0.0290235;-0.23472;-0.348898
1e+11;0.0290235;-0.293491;0.183281
1.5e+11;0.0290235;0.0841525;-0.123199
2e+11;0.0290235;0.00479921;0.0408815
2.5e+11;0.0290235;-0.012287;0.0279038
-2.5e+11;0.0291874;-0.0122517;-0.0280062
-2e+11;0.0291874;0.00459863;-0.0410289
-1.5e+11;0.0291874;0.0848849;0.123768
-1e+11;0.0291874;-0.295568;-0.184098
-5e+10;0.0291874;-0.236703;0.350071
0;0.0291874;3.43996;0
5e+10;0.0291874;-0.236703;-0.350071
1e+11;0.0291874;-0.295568;0.184098
1.5e+11;0.0291874;0.0848849;-0.123768
2e+11;0.0291874;0.00459863;0.0410289
2.5e+11;0.0291874;-0.0122517;0.0280062
-2.5e+11;0.0293512;-0.012216;-0.0281065
-2e+11;0.0293512;0.0043983;-0.0411777
-1.5e+11;0.0293512;0.0856155;0.124338
-1e+11;0.0293512;-0.297643;-0.184917
-5e+10;0.0293512;-0.238682;0.351249
0;0.0293512;3.45297;0
5e+10;0.0293512;-0.238682;-0.351249
1e+11;0.0293512;-0.297643;0.184917
1.5e+11;0.0293512;0.0856155;-0.124338
2e+11;0.0293512;0.0043983;0.0411777
2.5e+11;0.0293512;-0.012216;0.0281065
-2.5e+11;0.0295151;-0.0121801;-0.0282046
-2e+11;0.0295151;0.00419829;-0.041328
-1.5e+11;0.0295151;0.0863444;0.12491
-1e+11;0.0295151;-0.299715;-0.185739
-5e+10;0.0295151;-0.240659;0.352434
0;0.0295151;3.46186;0
5e+10;0.0295151;-0.240659;-0.352434
1e+11;0.0295151;-0.299715;0.185739
1.5e+11;0.0295151;0.0863444;-0.12491
2e+11;0.0295151;0.00419829;0.041328
2.5e+11;0.0295151;-0.0121801;0.0282046
-2.5e+11;0.029679;-0.012144;-0.0283006
-2e+11;0.029679;0.00399873;-0.0414799
-1.5e+11;0.029679;0.0870715;0.125484
-1e+11;0.029679;-0.301785;-0.186563
-5e+10;0.029679;-0.242632;0.353625
0;0.029679;3.47378;0
5e+10;0.029679;-0.242632;-0.353625
1e+11;0.029679;-0.301785;0.186563
1.5e+11;0.029679;0.0870715;-0.125484
2e+11;0.029679;0.00399873;0.0414799
2.5e+11;0.029679;-0.012144;0.0283006
-2.5e+11;0.0298429;-0.0121076;-0.0283944
-2e+11;0.0298429;0.00379954;-0.0416333
-1.5e+11;0.0298429;0.0877968;0.126059
-1e+11;0.0298429;-0.303853;-0.187391
-5e+10;0.0298429;-0.244602;0.354823
0;0.0298429;3.48811;0
5e+10;0.0298429;-0.244602;-0.354823
1e+11;0.0298429;-0.303853;0.187391
1.5e+11;0.0298429;0.0877968;-0.126059
2e+11;0.0298429;0.00379954;0.0416333
2.5e+11;0.0298429;-0.0121076;0.0283944
-2.5e+11;0.0300068;-0.012071;-0.0284863
-2e+11;0.0300068;0.00360056;-0.041788
-1.5e+11;0.0300068;0.0885207;0.126635
-1e+11;0.0300068;-0.30592;-0.18822
-5e+10;0.0300068;-0.24657;0.356026
0;0.0300068;3.49358;0
5e+10;0.0300068;-0.24657;-0.356026
1e+11;0.0300068;-0.30592;0.18822
1.5e+11;0.0300068;0.0885207;-0.126635
2e+11;0.0300068;0.00360056;0.041788
2.5e+11;0.0300068;-0.012071;0.0284863
-2.5e+11;0.0301706;-0.0120342;-0.028576
-2e+11;0.0301706;0.00340212;-0.0419445
-1.5e+11;0.0301706;0.0892428;0.127214
-1e+11;0.0301706;-0.307983;-0.189052
-5e+10;0.0301706;-0.248534;0.357236
0;0.0301706;3.5025;0
5e+10;0.0301706;-0.248534;-0.357236
1e+11;0.0301706;-0.307983;0.189052
1.5e+11;0.0301706;0.0892428;-0.127214
2e+11;0.0301706;0.00340212;0.0419445
2.5e+11;0.0301706;-0.0120342;0.028576
-2.5e+11;0.0303345;-0.0119972;-0.0286639
-2e+11;0.0303345;0.00320382;-0.0421022
-1.5e+11;0.0303345;0.0899636;0.127793
-1e+11;0.0303345;-0.310046;-0.189886
-5e+10;0.0303345;-0.250496;0.35845
0;0.0303345;3.52028;0
5e+10;0.0303345;-0.250496;-0.35845
1e+11;0.0303345;-0.310046;0.189886
1.5e+11;0.0303345;0.0899636;-0.127793
2e+11;0.0303345;0.00320382;0.0421022
2.5e+11;0.0303345;-0.0119972;0.0286639
-2.5e+11;0.0304984;-0.01196;-0.0287498
-2e+11;0.0304984;0.00300602;-0.0422615
-1.5e+11;0.0304984;0.0906827;0.128374
-1e+11;0.0304984;-0.312106;-0.190723
-5e+10;0.0304984;-0.252454;0.359671
0;0.0304984;3.52979;0
5e+10;0.0304984;-0.252454;-0.359671
1e+11;0.0304984;-0.312106;0.190723
1.5e+11;0.0304984;0.0906827;-0.128374
2e+11;0.0304984;0.00300602;0.0422615
2.5e+11;0.0304984;-0.01196;0.0287498
-2.5e+11;0.0306623;-0.0119227;-0.0288337
-2e+11;0.0306623;0.00280877;-0.0424224
-1.5e+11;0.0306623;0.0914002;0.128957
-1e+11;0.0306623;-0.314164;-0.191562
-5e+10;0.0306623;-0.25441;0.360898
0;0.0306623;3.54314;0
5e+10;0.0306623;-0.25441;-0.360898
1e+11;0.0306623;-0.314164;0.191562
1.5e+11;0.0306623;0.0914002;-0.128957
2e+11;0.0306623;0.00280877;0.0424224
2.5e+11;0.0306623;-0.0119227;0.0288337
-2.5e+11;0.0308262;-0.0118851;-0.0289158
-2e+11;0.0308262;0.00261146;-0.0425844
-1.5e+11;0.0308262;0.0921168;0.129541
-1e+11;0.0308262;-0.31622;-0.192402
-5e+10;0.0308262;-0.256364;0.362128
0;0.0308262;3.55878;0
5e+10;0.0308262;-0.256364;-0.362128
1e+11;0.0308262;-0.31622;0.192402
1.5e+11;0.0308262;0.0921168;-0.129541
2e+11;0.0308262;0.00261146;0.0425844
2.5e+11;0.0308262;-0.0118851;0.0289158
-2.5e+11;0.03099;-0.0118475;-0.028996
-2e+11;0.03099;0.00241497;-0.0427483
-1.5e+11;0.03099;0.0928314;0.130127
-1e+11;0.03099;-0.318275;-0.193246
-5e+10;0.03099;-0.258315;0.363366
0;0.03099;3.57398;0
5e+10;0.03099;-0.258315;-0.363366
1e+11;0.03099;-0.318275;0.193246
1.5e+11;0.03099;0.0928314;-0.130127
2e+11;0.03099;0.00241497;0.0427483
2.5e+11;0.03099;-0.0118475;0.028996
-2.5e+11;0.0311539;-0.0118096;-0.0290745
-2e+11;0.0311539;0.00221833;-0.0429131
-1.5e+11;0.0311539;0.0935454;0.130714
-1e+11;0.0311539;-0.320328;-0.194091
-5e+10;0.0311539;-0.260264;0.364607
0;0.0311539;3.58038;0
5e+10;0.0311539;-0.260264;-0.364607
1e+11;0.0311539;-0.320328;0.194091
1.5e+11;0.0311539;0.0935454;-0.130714
2e+11;0.0311539;0.00221833;0.0429131
2.5e+11;0.0311539;-0.0118096;0.0290745
-2.5e+11;0.0313178;-0.0117717;-0.0291512
-2e+11;0.0313178;0.0020223;-0.0430796
-1.5e+11;0.0313178;0.0942579;0.131302
-1e+11;0.0313178;-0.32238;-0.194938
-5e+10;0.0313178;-0.262211;0.365855
0;0.0313178;3.5992;0
5e+10;0.0313178;-0.262211;-0.365855
1e+11;0.0313178;-0.32238;0.194938
1.5e+11;0.0313178;0.0942579;-0.131302
2e+11;0.0313178;0.0020223;0.0430796
2.5e+11;0.0313178;-0.0117717;0.0291512
-2.5e+11;0.0314817;-0.0117337;-0.029226
-2e+11;0.0314817;0.00182677;-0.0432476
-1.5e+11;0.0314817;0.0949689;0.131892
-1e+11;0.0314817;-0.32443;-0.195788
-5e+10;0.0314817;-0.264155;0.367107
0;0.0314817;3.59886;0
5e+10;0.0314817;-0.264155;-0.367107
1e+11;0.0314817;-0.32443;0.195788
1.5e+11;0.0314817;0.0949689;-0.131892
2e+11;0.0314817;0.00182677;0.0432476
2.5e+11;0.0314817;-0.0117337;0.029226
-2.5e+11;0.0316456;-0.0116957;-0.0292992
-2e+11;0.0316456;0.00163175;-0.0434172
-1.5e+11;0.0316456;0.0956786;0.132484
-1e+11;0.0316456;-0.326478;-0.19664
-5e+10;0.0316456;-0.266097;0.368366
0;0.0316456;3.61834;0
5e+10;0.0316456;-0.266097;-0.368366
1e+11;0.0316456;-0.326478;0.19664
1.5e+11;0.0316456;0.0956786;-0.132484
2e+11;0.0316456;0.00163175;0.0434172
2.5e+11;0.0316456;-0.0116957;0.0292992
-2.5e+11;0.0318094;-0.0116574;-0.0293709
-2e+11;0.0318094;0.00143636;-0.0435874
-1.5e+11;0.0318094;0.096388;0.133076
-1e+11;0.0318094;-0.328525;-0.197492
-5e+10;0.0318094;-0.268038;0.369626
0;0.0318094;3.62884;0
5e+10;0.0318094;-0.268038;-0.369626
1e+11;0.0318094;-0.328525;0.197492
1.5e+11;0.0318094;0.096388;-0.133076
2e+11;0.0318094;0.00143636;0.0435874
2.5e+11;0.0318094;-0.0116574;0.0293709
-2.5e+11;0.0319733;-0.0116191;-0.0294408
-2e+11;0.0319733;0.00124173;-0.0437594
-1.5e+11;0.0319733;0.0970959;0.133671
-1e+11;0.0319733;-0.330571;-0.198347
-5e+10;0.0319733;-0.269976;0.370892
0;0.0319733;3.64248;0
5e+10;0.0319733;-0.269976;-0.370892
1e+11;0.0319733;-0.330571;0.198347
1.5e+11;0.0319733;0.0970959;-0.133671
2e+11;0.0319733;0.00124173;0.0437594
2.5e+11;0.0319733;-0.0116191;0.0294408
-2.5e+11;0.0321372;-0.0115807;-0.0295092
-2e+11;0.0321372;0.00104733;-0.0439327
-1.5e+11;0.0321372;0.0978028;0.134266
-1e+11;0.0321372;-0.332616;-0.199203
-5e+10;0.0321372;-0.271912;0.372163
0;0.0321372;3.65142;0
5e+10;0.0321372;-0.271912;-0.372163
1e+11;0.0321372;-0.332616;0.199203
1.5e+11;0.0321372;0.0978028;-0.134266
2e+11;0.0321372;0.00104733;0.0439327
2.5e+11;0.0321372;-0.0115807;0.0295092
-2.5e+11;0.0323011;-0.0115426;-0.0295756
-2e+11;0.0323011;0.000854062;-0.0441082
-1.5e+11;0.0323011;0.0985078;0.134864
-1e+11;0.0323011;-0.334658;-0.200063
-5e+10;0.0323011;-0.273845;0.373441
0;0.0323011;3.6709;0
5e+10;0.0323011;-0.273845;-0.373441
1e+11;0.0323011;-0.334658;0.200063
1.5e+11;0.0323011;0.0985078;-0.134864
2e+11;0.0323011;0.000854062;0.0441082
2.5e+11;0.0323011;-0.0115426;0.0295756
-2.5e+11;0.032465;-0.0115039;-0.0296412
-2e+11;0.032465;0.000659761;-0.0442835
-1.5e+11;0.032465;0.0992136;0.135461
-1e+11;0.032465;-0.336701;-0.200922
-5e+10;0.032465;-0.275779;0.374718
0;0.032465;3.67429;0
5e+10;0.032465;-0.275779;-0.374718
1e+11;0.032465;-0.336701;0.200922
1.5e+11;0.032465;0.0992136;-0.135461
2e+11;0.032465;0.000659761;0.0442835
2.5e+11;0.032465;-0.0115039;0.0296412
-2.5e+11;0.0326288;-0.0114654;-0.029705
-2e+11;0.0326288;0.000466423;-0.0444608
-1.5e+11;0.0326288;0.0999177;0.136061
-1e+11;0.0326288;-0.338742;-0.201784
-5e+10;0.0326288;-0.27771;0.376002
0;0.0326288;3.69414;0
5e+10;0.0326288;-0.27771;-0.376002
1e+11;0.0326288;-0.338742;0.201784
1.5e+11;0.0326288;0.0999177;-0.136061
2e+11;0.0326288;0.000466423;0.0444608
2.5e+11;0.0326288;-0.0114654;0.029705
-2.5e+11;0.0327927;-0.011427;-0.0297672
-2e+11;0.0327927;0.000273615;-0.0446397
-1.5e+11;0.0327927;0.100621;0.136662
-1e+11;0.0327927;-0.340781;-0.202648
-5e+10;0.0327927;-0.279638;0.377291
0;0.0327927;3.68924;0
5e+10;0.0327927;-0.279638;-0.377291
1e+11;0.0327927;-0.340781;0.202648
1.5e+11;0.0327927;0.100621;-0.136662
2e+11;0.0327927;0.000273615;0.0446397
2.5e+11;0.0327927;-0.011427;0.0297672
-2.5e+11;0.0329566;-0.0113885;-0.0298282
-2e+11;0.0329566;8.08563e-05;-0.0448196
-1.5e+11;0.0329566;0.101323;0.137265
-1e+11;0.0329566;-0.34282;-0.203513
-5e+10;0.0329566;-0.281566;0.378584
0;0.0329566;3.70107;0
5e+10;0.0329566;-0.281566;-0.378584
1e+11;0.0329566;-0.34282;0.203513
1.5e+11;0.0329566;0.101323;-0.137265
2e+11;0.0329566;8.08563e-05;0.0448196
2.5e+11;0.0329566;-0.0113885;0.0298282
-2.5e+11;0.0331205;-0.0113511;-0.0298867
-2e+11;0.0331205;-0.00010856;-0.0450043
-1.5e+11;0.0331205;0.102021;0.137874
-1e+11;0.0331205;-0.344855;-0.204386
-5e+10;0.0331205;-0.283485;0.379893
0;0.0331205;3.72053;0
5e+10;0.0331205;-0.283485;-0.379893
1e+11;0.0331205;-0.344855;0.204386
1.5e+11;0.0331205;0.102021;-0.137874
2e+11;0.0331205;-0.00010856;0.0450043
2.5e+11;0.0331205;-0.0113511;0.0298867
-2.5e+11;0.0332844;-0.0113115;-0.0299463
-2e+11;0.0332844;-0.000303894;-0.0451829
-1.5e+11;0.0332844;0.102726;0.138473
-1e+11;0.0332844;-0.346895;-0.205247
-5e+10;0.0332844;-0.285417;0.381179
0;0.0332844;3.72827;0
5e+10;0.0332844;-0.285417;-0.381179
1e+11;0.0332844;-0.346895;0.205247
1.5e+11;0.0332844;0.102726;-0.138473
2e+11;0.0332844;-0.000303894;0.0451829
2.5e+11;0.0332844;-0.0113115;0.0299463
-2.5e+11;0.0334482;-0.0112729;-0.0300035
-2e+11;0.0334482;-0.000495984;-0.0453662
-1.5e+11;0.0334482;0.103427;0.139079
-1e+11;0.0334482;-0.348931;-0.206117
-5e+10;0.0334482;-0.28734;0.382483
0;0.0334482;3.74152;0
5e+10;0.0334482;-0.28734;-0.382483
1e+11;0.0334482;-0.348931;0.206117
1.5e+11;0.0334482;0.103427;-0.139079
2e+11;0.0334482;-0.000495984;0.0453662
2.5e+11;0.0334482;-0.0112729;0.0300035
-2.5e+11;0.0336121;-0.0112348;-0.0300592
-2e+11;0.0336121;-0.000686894;-0.0455518
-1.5e+11;0.0336121;0.104126;0.139688
-1e+11;0.0336121;-0.350966;-0.206989
-5e+10;0.0336121;-0.28926;0.383793
0;0.0336121;3.75373;0
5e+10;0.0336121;-0.28926;-0.383793
1e+11;0.0336121;-0.350966;0.206989
1.5e+11;0.0336121;0.104126;-0.139688
2e+11;0.0336121;-0.000686894;0.0455518
2.5e+11;0.0336121;-0.0112348;0.0300592
-2.5e+11;0.033776;-0.011196;-0.0301145
-2e+11;0.033776;-0.000879285;-0.0457366
-1.5e+11;0.033776;0.104827;0.140295
-1e+11;0.033776;-0.353002;-0.20786
-5e+10;0.033776;-0.291183;0.385101
0;0.033776;3.76794;0
5e+10;0.033776;-0.291183;-0.385101
1e+11;0.033776;-0.353002;0.20786
1.5e+11;0.033776;0.104827;-0.140295
2e+11;0.033776;-0.000879285;0.0457366
2.5e+11;0.033776;-0.011196;0.0301145
-2.5e+11;0.0339399;-0.0111575;-0.0301685
-2e+11;0.0339399;-0.00107098;-0.0459231
-1.5e+11;0.0339399;0.105527;0.140905
-1e+11;0.0339399;-0.355036;-0.208733
-5e+10;0.0339399;-0.293103;0.386414
0;0.0339399;3.78234;0
5e+10;0.0339399;-0.293103;-0.386414
1e+11;0.0339399;-0.355036;0.208733
1.5e+11;0.0339399;0.105527;-0.140905
2e+11;0.0339399;-0.00107098;0.0459231
2.5e+11;0.0339399;-0.0111575;0.0301685
-2.5e+11;0.0341038;-0.0111192;-0.0302217
-2e+11;0.0341038;-0.00126238;-0.0461108
-1.5e+11;0.0341038;0.106226;0.141515
-1e+11;0.0341038;-0.357071;-0.209608
-5e+10;0.0341038;-0.295021;0.387731
0;0.0341038;3.79227;0
5e+10;0.0341038;-0.295021;-0.387731
1e+11;0.0341038;-0.357071;0.209608
1.5e+11;0.0341038;0.106226;-0.141515
2e+11;0.0341038;-0.00126238;0.0461108
2.5e+11;0.0341038;-0.0111192;0.0302217
-2.5e+11;0.0342676;-0.0110808;-0.030274
-2e+11;0.0342676;-0.00145382;-0.0462993
-1.5e+11;0.0342676;0.106925;0.142127
-1e+11;0.0342676;-0.359105;-0.210483
-5e+10;0.0342676;-0.296939;0.389051
0;0.0342676;3.81337;0
5e+10;0.0342676;-0.296939;-0.389051
1e+11;0.0342676;-0.359105;0.210483
1.5e+11;0.0342676;0.106925;-0.142127
2e+11;0.0342676;-0.00145382;0.0462993
2.5e+11;0.0342676;-0.0110808;0.030274
-2.5e+11;0.0344315;-0.0110427;-0.0303257
-2e+11;0.0344315;-0.00164501;-0.0464889
-1.5e+11;0.0344315;0.107624;0.142741
-1e+11;0.0344315;-0.361138;-0.211361
-5e+10;0.0344315;-0.298855;0.390374
0;0.0344315;3.81592;0
5e+10;0.0344315;-0.298855;-0.390374
1e+11;0.0344315;-0.361138;0.211361
1.5e+11;0.0344315;0.107624;-0.142741
2e+11;0.0344315;-0.00164501;0.0464889
2.5e+11;0.0344315;-0.0110427;0.0303257
-2.5e+11;0.0345954;-0.0110044;-0.030377
-2e+11;0.0345954;-0.00183667;-0.0466788
-1.5e+11;0.0345954;0.108324;0.143355
-1e+11;0.0345954;-0.363172;-0.212238
-5e+10;0.0345954;-0.300771;0.391699
0;0.0345954;3.82951;0
5e+10;0.0345954;-0.300771;-0.391699
1e+11;0.0345954;-0.363172;0.212238
1.5e+11;0.0345954;0.108324;-0.143355
2e+11;0.0345954;-0.00183667;0.0466788
2.5e+11;0.0345954;-0.0110044;0.030377
-2.5e+11;0.0347593;-0.0109663;-0.0304279
-2e+11;0.0347593;-0.0020283;-0.0468696
-1.5e+11;0.0347593;0.109024;0.14397
-1e+11;0.0347593;-0.365207;-0.213117
-5e+10;0.0347593;-0.302685;0.393027
0;0.0347593;3.83719;0
5e+10;0.0347593;-0.302685;-0.393027
1e+11;0.0347593;-0.365207;0.213117
1.5e+11;0.0347593;0.109024;-0.14397
2e+11;0.0347593;-0.0020283;0.0468696
2.5e+11;0.0347593;-0.0109663;0.0304279
-2.5e+11;0.0349232;-0.0109283;-0.0304786
-2e+11;0.0349232;-0.00222015;-0.047061
-1.5e+11;0.0349232;0.109724;0.144586
-1e+11;0.0349232;-0.367241;-0.213997
-5e+10;0.0349232;-0.304599;0.394357
0;0.0349232;3.8515;0
5e+10;0.0349232;-0.304599;-0.394357
1e+11;0.0349232;-0.367241;0.213997
1.5e+11;0.0349232;0.109724;-0.144586
2e+11;0.0349232;-0.00222015;0.047061
2.5e+11;0.0349232;-0.0109283;0.0304786
-2.5e+11;0.035087;-0.0108905;-0.0305293
-2e+11;0.035087;-0.00241217;-0.0472531
-1.5e+11;0.035087;0.110425;0.145203
-1e+11;0.035087;-0.369276;-0.214878
-5e+10;0.035087;-0.306512;0.39569
0;0.035087;3.86187;0
5e+10;0.035087;-0.306512;-0.39569
1e+11;0.035087;-0.369276;0.214878
1.5e+11;0.035087;0.110425;-0.145203
2e+11;0.035087;-0.00241217;0.0472531
2.5e+11;0.035087;-0.0108905;0.0305293
-2.5e+11;0.0352509;-0.0108527;-0.0305801
-2e+11;0.0352509;-0.00260463;-0.0474454
-1.5e+11;0.0352509;0.111127;0.145821
-1e+11;0.0352509;-0.371312;-0.21576
-5e+10;0.0352509;-0.308425;0.397024
0;0.0352509;3.87167;0
5e+10;0.0352509;-0.308425;-0.397024
1e+11;0.0352509;-0.371312;0.21576
1.5e+11;0.0352509;0.111127;-0.145821
2e+11;0.0352509;-0.00260463;0.0474454
2.5e+11;0.0352509;-0.0108527;0.0305801
-2.5e+11;0.0354148;-0.0108149;-0.0306315
-2e+11;0.0354148;-0.00279804;-0.0476374
-1.5e+11;0.0354148;0.111831;0.14644
-1e+11;0.0354148;-0.37335;-0.216642
-5e+10;0.0354148;-0.310338;0.398358
0;0.0354148;3.88425;0
5e+10;0.0354148;-0.310338;-0.398358
1e+11;0.0354148;-0.37335;0.216642
1.5e+11;0.0354148;0.111831;-0.14644
2e+11;0.0354148;-0.00279804;0.0476374
2.5e+11;0.0354148;-0.0108149;0.0306315
-2.5e+11;0.0355787;-0.0107774;-0.0306835
-2e+11;0.0355787;-0.00299183;-0.0478298
-1.5e+11;0.0355787;0.112535;0.147059
-1e+11;0.0355787;-0.375388;-0.217525
-5e+10;0.0355787;-0.31225;0.399695
0;0.0355787;3.90254;0
5e+10;0.0355787;-0.31225;-0.399695
1e+11;0.0355787;-0.375388;0.217525
1.5e+11;0.0355787;0.112535;-0.147059
2e+11;0.0355787;-0.00299183;0.0478298
2.5e+11;0.0355787;-0.0107774;0.0306835
-2.5e+11;0.0357426;-0.0107399;-0.0307364
-2e+11;0.0357426;-0.00318636;-0.0480222
-1.5e+11;0.0357426;0.113242;0.147679
-1e+11;0.0357426;-0.377429;-0.218409
-5e+10;0.0357426;-0.314161;0.401032
0;0.0357426;3.9165;0
5e+10;0.0357426;-0.314161;-0.401032
1e+11;0.0357426;-0.377429;0.218409
1.5e+11;0.0357426;0.113242;-0.147679
2e+11;0.0357426;-0.00318636;0.0480222
