"FREQ";"Y";"r xyce/V(VOUT)";"i xyce/V(VOUT)"
2.5e+11;0.009194;-0.00968331;-0.00750128
-2.5e+11;0.00935788;-0.0098126;0.00762566
-2e+11;0.00935788;0.066983;-0.00874919
-1.5e+11;0.00935788;-0.0388973;0.0573952
-1e+11;0.00935788;-0.00340323;0.175144
-5e+10;0.00935788;-0.537813;-0.293002
0;0.00935788;-1.68234e-08;0
5e+10;0.00935788;-0.537813;0.293002
1e+11;0.00935788;-0.00340323;-0.175144
1.5e+11;0.00935788;-0.0388973;-0.0573952
2e+11;0.00935788;0.066983;0.00874919
2.5e+11;0.00935788;-0.0098126;-0.00762566
-2.5e+11;0.00952176;-0.00995086;0.00773597
-2e+11;0.00952176;0.0684041;-0.0095102
-1.5e+11;0.00952176;-0.0385894;0.0590131
-1e+11;0.00952176;-0.002504;0.176204
-5e+10;0.00952176;-0.54005;-0.2914
0;0.00952176;5.61002e-09;0
5e+10;0.00952176;-0.54005;0.2914
1e+11;0.00952176;-0.002504;-0.176204
1.5e+11;0.00952176;-0.0385894;-0.0590131
2e+11;0.00952176;0.0684041;0.0095102
2.5e+11;0.00952176;-0.00995086;-0.00773597
-2.5e+11;0.00968564;-0.010101;0.00783002
-2e+11;0.00968564;0.0697632;-0.0102722
-1.5e+11;0.00968564;-0.0382727;0.0605794
-1e+11;0.00968564;-0.00162981;0.177212
-5e+10;0.00968564;-0.542221;-0.289846
0;0.00968564;-1.25585e-10;0
5e+10;0.00968564;-0.542221;0.289846
1e+11;0.00968564;-0.00162981;-0.177212
1.5e+11;0.00968564;-0.0382727;-0.0605794
2e+11;0.00968564;0.0697632;0.0102722
2.5e+11;0.00968564;-0.010101;-0.00783002
-2.5e+11;0.00984952;-0.0102671;0.00790522
-2e+11;0.00984952;0.0710541;-0.0110364
-1.5e+11;0.00984952;-0.0379479;0.0620853
-1e+11;0.00984952;-0.000785133;0.178163
-5e+10;0.00984952;-0.544314;-0.288352
0;0.00984952;-6.51375e-09;0
5e+10;0.00984952;-0.544314;0.288352
1e+11;0.00984952;-0.000785133;-0.178163
1.5e+11;0.00984952;-0.0379479;-0.0620853
2e+11;0.00984952;0.0710541;0.0110364
2.5e+11;0.00984952;-0.0102671;-0.00790522
-2.5e+11;0.0100134;-0.0104535;0.00795835
-2e+11;0.0100134;0.0722686;-0.0118042
-1.5e+11;0.0100134;-0.0376152;0.0635213
-1e+11;0.0100134;2.58172e-05;0.179048
-5e+10;0.0100134;-0.546319;-0.286929
0;0.0100134;3.83058e-09;0
5e+10;0.0100134;-0.546319;0.286929
1e+11;0.0100134;2.58172e-05;-0.179048
1.5e+11;0.0100134;-0.0376152;-0.0635213
2e+11;0.0100134;0.0722686;0.0118042
2.5e+11;0.0100134;-0.0104535;-0.00795835
-2.5e+11;0.0101773;-0.0106644;0.00798673
-2e+11;0.0101773;0.0734;-0.0125761
-1.5e+11;0.0101773;-0.037275;0.0648768
-1e+11;0.0101773;0.000796569;0.179864
-5e+10;0.0101773;-0.548224;-0.285592
0;0.0101773;-9.15563e-10;0
5e+10;0.0101773;-0.548224;0.285592
1e+11;0.0101773;0.000796569;-0.179864
1.5e+11;0.0101773;-0.037275;-0.0648768
2e+11;0.0101773;0.0734;0.0125761
2.5e+11;0.0101773;-0.0106644;-0.00798673
-2.5e+11;0.0103412;-0.0109021;0.00798854
-2e+11;0.0103412;0.0744443;-0.0133498
-1.5e+11;0.0103412;-0.0369278;0.0661424
-1e+11;0.0103412;0.00151867;0.180612
-5e+10;0.0103412;-0.550017;-0.28436
0;0.0103412;-2.36283e-09;0
5e+10;0.0103412;-0.550017;0.28436
1e+11;0.0103412;0.00151867;-0.180612
1.5e+11;0.0103412;-0.0369278;-0.0661424
2e+11;0.0103412;0.0744443;0.0133498
2.5e+11;0.0103412;-0.0109021;-0.00798854
-2.5e+11;0.010505;-0.0111658;0.00796279
-2e+11;0.010505;0.0753995;-0.0141201
-1.5e+11;0.010505;-0.0365729;0.0673123
-1e+11;0.010505;0.00218221;0.181297
-5e+10;0.010505;-0.55169;-0.283246
0;0.010505;6.09254e-09;0
5e+10;0.010505;-0.55169;0.283246
1e+11;0.010505;0.00218221;-0.181297
1.5e+11;0.010505;-0.0365729;-0.0673123
2e+11;0.010505;0.0753995;0.0141201
2.5e+11;0.010505;-0.0111658;-0.00796279
-2.5e+11;0.0106689;-0.0114517;0.00790948
-2e+11;0.0106689;0.0762665;-0.0148794
-1.5e+11;0.0106689;-0.036209;0.0683842
-1e+11;0.0106689;0.00277632;0.181927
-5e+10;0.0106689;-0.553236;-0.282263
0;0.0106689;3.68191e-09;0
5e+10;0.0106689;-0.553236;0.282263
1e+11;0.0106689;0.00277632;-0.181927
1.5e+11;0.0106689;-0.036209;-0.0683842
2e+11;0.0106689;0.0762665;0.0148794
2.5e+11;0.0106689;-0.0114517;-0.00790948
-2.5e+11;0.0108328;-0.0117541;0.00783062
-2e+11;0.0108328;0.0770517;-0.0156171
-1.5e+11;0.0108328;-0.0358354;0.0693578
-1e+11;0.0108328;0.00328846;0.18252
-5e+10;0.0108328;-0.554654;-0.281427
0;0.0108328;6.37677e-09;0
5e+10;0.0108328;-0.554654;0.281427
1e+11;0.0108328;0.00328846;-0.18252
1.5e+11;0.0108328;-0.0358354;-0.0693578
2e+11;0.0108328;0.0770517;0.0156171
2.5e+11;0.0108328;-0.0117541;-0.00783062
-2.5e+11;0.0109967;-0.012066;0.0077278
-2e+11;0.0109967;0.0777601;-0.0163236
-1.5e+11;0.0109967;-0.0354502;0.0702367
-1e+11;0.0109967;0.003709;0.18309
-5e+10;0.0109967;-0.555943;-0.280743
0;0.0109967;-2.17493e-09;0
5e+10;0.0109967;-0.555943;0.280743
1e+11;0.0109967;0.003709;-0.18309
1.5e+11;0.0109967;-0.0354502;-0.0702367
2e+11;0.0109967;0.0777601;0.0163236
2.5e+11;0.0109967;-0.012066;-0.0077278
-2.5e+11;0.0111606;-0.0123815;0.00760432
-2e+11;0.0111606;0.0784015;-0.0169897
-1.5e+11;0.0111606;-0.0350535;0.0710241
-1e+11;0.0111606;0.0040293;0.183656
-5e+10;0.0111606;-0.557104;-0.28022
0;0.0111606;4.26576e-09;0
5e+10;0.0111606;-0.557104;0.28022
1e+11;0.0111606;0.0040293;-0.183656
1.5e+11;0.0111606;-0.0350535;-0.0710241
2e+11;0.0111606;0.0784015;0.0169897
2.5e+11;0.0111606;-0.0123815;-0.00760432
-2.5e+11;0.0113244;-0.0126953;0.00746273
-2e+11;0.0113244;0.0789835;-0.0176092
-1.5e+11;0.0113244;-0.0346446;0.0717258
-1e+11;0.0113244;0.00424548;0.184231
-5e+10;0.0113244;-0.558144;-0.27986
0;0.0113244;-4.73109e-10;0
5e+10;0.0113244;-0.558144;0.27986
1e+11;0.0113244;0.00424548;-0.184231
1.5e+11;0.0113244;-0.0346446;-0.0717258
2e+11;0.0113244;0.0789835;0.0176092
2.5e+11;0.0113244;-0.0126953;-0.00746273
-2.5e+11;0.0114883;-0.013004;0.0073061
-2e+11;0.0114883;0.0795151;-0.0181789
-1.5e+11;0.0114883;-0.0342244;0.0723476
-1e+11;0.0114883;0.00435736;0.184825
-5e+10;0.0114883;-0.559069;-0.279658
0;0.0114883;1.50797e-09;0
5e+10;0.0114883;-0.559069;0.279658
1e+11;0.0114883;0.00435736;-0.184825
1.5e+11;0.0114883;-0.0342244;-0.0723476
2e+11;0.0114883;0.0795151;0.0181789
2.5e+11;0.0114883;-0.013004;-0.0073061
-2.5e+11;0.0116522;-0.0133053;0.00713688
-2e+11;0.0116522;0.0800035;-0.0186983
-1.5e+11;0.0116522;-0.0337936;0.0728971
-1e+11;0.0116522;0.0043692;0.185444
-5e+10;0.0116522;-0.559889;-0.279608
0;0.0116522;1.41378e-09;0
5e+10;0.0116522;-0.559889;0.279608
1e+11;0.0116522;0.0043692;-0.185444
1.5e+11;0.0116522;-0.0337936;-0.0728971
2e+11;0.0116522;0.0800035;0.0186983
2.5e+11;0.0116522;-0.0133053;-0.00713688
-2.5e+11;0.0118161;-0.0135985;0.00695769
-2e+11;0.0118161;0.0804564;-0.0191698
-1.5e+11;0.0118161;-0.0333537;0.0733817
-1e+11;0.0118161;0.00428844;0.186093
-5e+10;0.0118161;-0.560614;-0.279696
0;0.0118161;-1.22311e-09;0
5e+10;0.0118161;-0.560614;0.279696
1e+11;0.0118161;0.00428844;-0.186093
1.5e+11;0.0118161;-0.0333537;-0.0733817
2e+11;0.0118161;0.0804564;0.0191698
2.5e+11;0.0118161;-0.0135985;-0.00695769
-2.5e+11;0.01198;-0.0138834;0.0067704
-2e+11;0.01198;0.0808793;-0.0195974
-1.5e+11;0.01198;-0.0329061;0.0738098
-1e+11;0.01198;0.00412518;0.186771
-5e+10;0.01198;-0.561256;-0.279908
0;0.01198;4.06487e-08;0
5e+10;0.01198;-0.561256;0.279908
1e+11;0.01198;0.00412518;-0.186771
1.5e+11;0.01198;-0.0329061;-0.0738098
2e+11;0.01198;0.0808793;0.0195974
2.5e+11;0.01198;-0.0138834;-0.0067704
-2.5e+11;0.0121438;-0.0141605;0.00657671
-2e+11;0.0121438;0.0812774;-0.0199864
-1.5e+11;0.0121438;-0.0324522;0.0741897
-1e+11;0.0121438;0.00389067;0.187474
-5e+10;0.0121438;-0.561827;-0.280225
0;0.0121438;1.06495e-08;0
5e+10;0.0121438;-0.561827;0.280225
1e+11;0.0121438;0.00389067;-0.187474
1.5e+11;0.0121438;-0.0324522;-0.0741897
2e+11;0.0121438;0.0812774;0.0199864
2.5e+11;0.0121438;-0.0141605;-0.00657671
-2.5e+11;0.0123077;-0.0144296;0.00637724
-2e+11;0.0123077;0.0816525;-0.0203421
-1.5e+11;0.0123077;-0.0319927;0.0745302
-1e+11;0.0123077;0.00359644;0.188195
-5e+10;0.0123077;-0.562338;-0.280629
0;0.0123077;9.28446e-09;0
5e+10;0.0123077;-0.562338;0.280629
1e+11;0.0123077;0.00359644;-0.188195
1.5e+11;0.0123077;-0.0319927;-0.0745302
2e+11;0.0123077;0.0816525;0.0203421
2.5e+11;0.0123077;-0.0144296;-0.00637724
-2.5e+11;0.0124716;-0.0146919;0.00617327
-2e+11;0.0124716;0.0820087;-0.02067
-1.5e+11;0.0124716;-0.031529;0.0748379
-1e+11;0.0124716;0.00325318;0.188931
-5e+10;0.0124716;-0.5628;-0.281104
0;0.0124716;4.97319e-09;0
5e+10;0.0124716;-0.5628;0.281104
1e+11;0.0124716;0.00325318;-0.188931
1.5e+11;0.0124716;-0.031529;-0.0748379
2e+11;0.0124716;0.0820087;0.02067
2.5e+11;0.0124716;-0.0146919;-0.00617327
-2.5e+11;0.0126355;-0.0149491;0.00596636
-2e+11;0.0126355;0.0823502;-0.0209754
-1.5e+11;0.0126355;-0.0310627;0.0751181
-1e+11;0.0126355;0.00287053;0.18968
-5e+10;0.0126355;-0.563222;-0.281638
0;0.0126355;7.99457e-09;0
5e+10;0.0126355;-0.563222;0.281638
1e+11;0.0126355;0.00287053;-0.18968
1.5e+11;0.0126355;-0.0310627;-0.0751181
2e+11;0.0126355;0.0823502;0.0209754
2.5e+11;0.0126355;-0.0149491;-0.00596636
-2.5e+11;0.0127994;-0.0152006;0.00575619
-2e+11;0.0127994;0.0826763;-0.0212622
-1.5e+11;0.0127994;-0.0305937;0.0753775
-1e+11;0.0127994;0.00245691;0.190434
-5e+10;0.0127994;-0.563612;-0.282215
0;0.0127994;-6.89153e-09;0
5e+10;0.0127994;-0.563612;0.282215
1e+11;0.0127994;0.00245691;-0.190434
1.5e+11;0.0127994;-0.0305937;-0.0753775
2e+11;0.0127994;0.0826763;0.0212622
2.5e+11;0.0127994;-0.0152006;-0.00575619
-2.5e+11;0.0129632;-0.0154487;0.00554456
-2e+11;0.0129632;0.082992;-0.0215347
-1.5e+11;0.0129632;-0.0301238;0.0756185
-1e+11;0.0129632;0.00201928;0.191194
-5e+10;0.0129632;-0.563975;-0.282828
0;0.0129632;2.00585e-08;0
5e+10;0.0129632;-0.563975;0.282828
1e+11;0.0129632;0.00201928;-0.191194
1.5e+11;0.0129632;-0.0301238;-0.0756185
2e+11;0.0129632;0.082992;0.0215347
2.5e+11;0.0129632;-0.0154487;-0.00554456
-2.5e+11;0.0131271;-0.0156904;0.00532919
-2e+11;0.0131271;0.0832912;-0.0217947
-1.5e+11;0.0131271;-0.0296507;0.0758485
-1e+11;0.0131271;0.00156322;0.191946
-5e+10;0.0131271;-0.564317;-0.28346
0;0.0131271;3.32979e-09;0
5e+10;0.0131271;-0.564317;0.28346
1e+11;0.0131271;0.00156322;-0.191946
1.5e+11;0.0131271;-0.0296507;-0.0758485
2e+11;0.0131271;0.0832912;0.0217947
2.5e+11;0.0131271;-0.0156904;-0.00532919
-2.5e+11;0.013291;-0.0159285;0.00511235
-2e+11;0.013291;0.0835799;-0.0220455
-1.5e+11;0.013291;-0.0291768;0.0760676
-1e+11;0.013291;0.00109328;0.192696
-5e+10;0.013291;-0.564643;-0.28411
0;0.013291;1.5427e-09;0
5e+10;0.013291;-0.564643;0.28411
1e+11;0.013291;0.00109328;-0.192696
1.5e+11;0.013291;-0.0291768;-0.0760676
2e+11;0.013291;0.0835799;0.0220455
2.5e+11;0.013291;-0.0159285;-0.00511235
-2.5e+11;0.0134549;-0.0161634;0.00489422
-2e+11;0.0134549;0.0838588;-0.0222889
-1.5e+11;0.0134549;-0.0287024;0.0762782
-1e+11;0.0134549;0.000613023;0.193442
-5e+10;0.0134549;-0.564954;-0.284774
0;0.0134549;6.07967e-10;0
5e+10;0.0134549;-0.564954;0.284774
1e+11;0.0134549;0.000613023;-0.193442
1.5e+11;0.0134549;-0.0287024;-0.0762782
2e+11;0.0134549;0.0838588;0.0222889
2.5e+11;0.0134549;-0.0161634;-0.00489422
-2.5e+11;0.0136188;-0.0163947;0.00467465
-2e+11;0.0136188;0.0841275;-0.0225262
-1.5e+11;0.0136188;-0.0282271;0.0764824
-1e+11;0.0136188;0.00012517;0.194181
-5e+10;0.0136188;-0.565255;-0.285445
0;0.0136188;4.89005e-09;0
5e+10;0.0136188;-0.565255;0.285445
1e+11;0.0136188;0.00012517;-0.194181
1.5e+11;0.0136188;-0.0282271;-0.0764824
2e+11;0.0136188;0.0841275;0.0225262
2.5e+11;0.0136188;-0.0163947;-0.00467465
-2.5e+11;0.0137826;-0.0166221;0.00445359
-2e+11;0.0137826;0.0843857;-0.0227583
-1.5e+11;0.0137826;-0.027751;0.0766822
-1e+11;0.0137826;-0.000368193;0.19491
-5e+10;0.0137826;-0.565546;-0.286119
0;0.0137826;1.14653e-08;0
5e+10;0.0137826;-0.565546;0.286119
1e+11;0.0137826;-0.000368193;-0.19491
1.5e+11;0.0137826;-0.027751;-0.0766822
2e+11;0.0137826;0.0843857;0.0227583
2.5e+11;0.0137826;-0.0166221;-0.00445359
-2.5e+11;0.0139465;-0.0168459;0.00423121
-2e+11;0.0139465;0.084634;-0.0229862
-1.5e+11;0.0139465;-0.0272742;0.0768784
-1e+11;0.0139465;-0.000865461;0.195629
-5e+10;0.0139465;-0.56583;-0.286794
0;0.0139465;1.41873e-08;0
5e+10;0.0139465;-0.56583;0.286794
1e+11;0.0139465;-0.000865461;-0.195629
1.5e+11;0.0139465;-0.0272742;-0.0768784
2e+11;0.0139465;0.084634;0.0229862
2.5e+11;0.0139465;-0.0168459;-0.00423121
-2.5e+11;0.0141104;-0.0170658;0.00400744
-2e+11;0.0141104;0.0848722;-0.0232102
-1.5e+11;0.0141104;-0.0267965;0.0770723
-1e+11;0.0141104;-0.00136545;0.196336
-5e+10;0.0141104;-0.566107;-0.287468
0;0.0141104;-7.78959e-11;0
5e+10;0.0141104;-0.566107;0.287468
1e+11;0.0141104;-0.00136545;-0.196336
1.5e+11;0.0141104;-0.0267965;-0.0770723
2e+11;0.0141104;0.0848722;0.0232102
2.5e+11;0.0141104;-0.0170658;-0.00400744
-2.5e+11;0.0142743;-0.0172823;0.00378281
-2e+11;0.0142743;0.0851017;-0.0234312
-1.5e+11;0.0142743;-0.0263185;0.0772639
-1e+11;0.0142743;-0.00186717;0.197034
-5e+10;0.0142743;-0.566379;-0.288141
0;0.0142743;-4.53093e-09;0
5e+10;0.0142743;-0.566379;0.288141
1e+11;0.0142743;-0.00186717;-0.197034
1.5e+11;0.0142743;-0.0263185;-0.0772639
2e+11;0.0142743;0.0851017;0.0234312
2.5e+11;0.0142743;-0.0172823;-0.00378281
-2.5e+11;0.0144382;-0.0174956;0.0035574
-2e+11;0.0144382;0.0853226;-0.0236493
-1.5e+11;0.0144382;-0.0258402;0.0774537
-1e+11;0.0144382;-0.00236995;0.197722
-5e+10;0.0144382;-0.566646;-0.28881
0;0.0144382;-3.98577e-09;0
5e+10;0.0144382;-0.566646;0.28881
1e+11;0.0144382;-0.00236995;-0.197722
1.5e+11;0.0144382;-0.0258402;-0.0774537
2e+11;0.0144382;0.0853226;0.0236493
2.5e+11;0.0144382;-0.0174956;-0.0035574
-2.5e+11;0.014602;-0.0177045;0.00333062
-2e+11;0.014602;0.0855335;-0.0238646
-1.5e+11;0.014602;-0.0253609;0.0776433
-1e+11;0.014602;-0.00287336;0.198397
-5e+10;0.014602;-0.56691;-0.289474
0;0.014602;-9.54567e-09;0
5e+10;0.014602;-0.56691;0.289474
1e+11;0.014602;-0.00287336;-0.198397
1.5e+11;0.014602;-0.0253609;-0.0776433
2e+11;0.014602;0.0855335;0.0238646
2.5e+11;0.014602;-0.0177045;-0.00333062
-2.5e+11;0.0147659;-0.0179128;0.00310507
-2e+11;0.0147659;0.0857413;-0.0240784
-1.5e+11;0.0147659;-0.0248833;0.0778292
-1e+11;0.0147659;-0.00337672;0.199069
-5e+10;0.0147659;-0.567169;-0.29014
0;0.0147659;-1.47903e-09;0
5e+10;0.0147659;-0.567169;0.29014
1e+11;0.0147659;-0.00337672;-0.199069
1.5e+11;0.0147659;-0.0248833;-0.0778292
2e+11;0.0147659;0.0857413;0.0240784
2.5e+11;0.0147659;-0.0179128;-0.00310507
-2.5e+11;0.0149298;-0.018111;0.0028745
-2e+11;0.0149298;0.085929;-0.0242876
-1.5e+11;0.0149298;-0.0244007;0.0780208
-1e+11;0.0149298;-0.00388049;0.199712
-5e+10;0.0149298;-0.567426;-0.290786
0;0.0149298;1.3627e-09;0
5e+10;0.0149298;-0.567426;0.290786
1e+11;0.0149298;-0.00388049;-0.199712
1.5e+11;0.0149298;-0.0244007;-0.0780208
2e+11;0.0149298;0.085929;0.0242876
2.5e+11;0.0149298;-0.018111;-0.0028745
-2.5e+11;0.0150937;-0.0183086;0.00264529
-2e+11;0.0150937;0.0861139;-0.0244955
-1.5e+11;0.0150937;-0.0239198;0.0782094
-1e+11;0.0150937;-0.00438369;0.200352
-5e+10;0.0150937;-0.567679;-0.291434
0;0.0150937;2.5544e-09;0
5e+10;0.0150937;-0.567679;0.291434
1e+11;0.0150937;-0.00438369;-0.200352
1.5e+11;0.0150937;-0.0239198;-0.0782094
2e+11;0.0150937;0.0861139;0.0244955
2.5e+11;0.0150937;-0.0183086;-0.00264529
-2.5e+11;0.0152576;-0.0185038;0.00241643
-2e+11;0.0152576;0.0862933;-0.0247018
-1.5e+11;0.0152576;-0.0234395;0.0783965
-1e+11;0.0152576;-0.0048863;0.200986
-5e+10;0.0152576;-0.56793;-0.292079
0;0.0152576;1.8514e-09;0
5e+10;0.0152576;-0.56793;0.292079
1e+11;0.0152576;-0.0048863;-0.200986
1.5e+11;0.0152576;-0.0234395;-0.0783965
2e+11;0.0152576;0.0862933;0.0247018
2.5e+11;0.0152576;-0.0185038;-0.00241643
-2.5e+11;0.0154214;-0.0186917;0.00218461
-2e+11;0.0154214;0.0864583;-0.0249045
-1.5e+11;0.0154214;-0.0229562;0.0785873
-1e+11;0.0154214;-0.00538863;0.201599
-5e+10;0.0154214;-0.568179;-0.292709
0;0.0154214;1.28856e-09;0
5e+10;0.0154214;-0.568179;0.292709
1e+11;0.0154214;-0.00538863;-0.201599
1.5e+11;0.0154214;-0.0229562;-0.0785873
2e+11;0.0154214;0.0864583;0.0249045
2.5e+11;0.0154214;-0.0186917;-0.00218461
-2.5e+11;0.0155853;-0.0188776;0.00195348
-2e+11;0.0155853;0.0866185;-0.0251057
-1.5e+11;0.0155853;-0.0224738;0.0787765
-1e+11;0.0155853;-0.00589011;0.202206
-5e+10;0.0155853;-0.568425;-0.293338
0;0.0155853;1.39286e-08;0
5e+10;0.0155853;-0.568425;0.293338
1e+11;0.0155853;-0.00589011;-0.202206
1.5e+11;0.0155853;-0.0224738;-0.0787765
2e+11;0.0155853;0.0866185;0.0251057
2.5e+11;0.0155853;-0.0188776;-0.00195348
-2.5e+11;0.0157492;-0.0190589;0.00172143
-2e+11;0.0157492;0.0867697;-0.0253045
-1.5e+11;0.0157492;-0.0219905;0.0789669
-1e+11;0.0157492;-0.00639091;0.2028
-5e+10;0.0157492;-0.568669;-0.293958
0;0.0157492;-4.70926e-12;0
5e+10;0.0157492;-0.568669;0.293958
1e+11;0.0157492;-0.00639091;-0.2028
1.5e+11;0.0157492;-0.0219905;-0.0789669
2e+11;0.0157492;0.0867697;0.0253045
2.5e+11;0.0157492;-0.0190589;-0.00172143
-2.5e+11;0.0159131;-0.0192365;0.00148912
-2e+11;0.0159131;0.0869136;-0.0255011
-1.5e+11;0.0159131;-0.0215069;0.0791574
-1e+11;0.0159131;-0.00689088;0.203385
-5e+10;0.0159131;-0.568911;-0.294573
0;0.0159131;2.70239e-09;0
5e+10;0.0159131;-0.568911;0.294573
1e+11;0.0159131;-0.00689088;-0.203385
1.5e+11;0.0159131;-0.0215069;-0.0791574
2e+11;0.0159131;0.0869136;0.0255011
2.5e+11;0.0159131;-0.0192365;-0.00148912
-2.5e+11;0.016077;-0.0194101;0.00125633
-2e+11;0.016077;0.0870495;-0.0256956
-1.5e+11;0.016077;-0.0210228;0.0793487
-1e+11;0.016077;-0.00739002;0.203959
-5e+10;0.016077;-0.569152;-0.295181
0;0.016077;1.70998e-08;0
5e+10;0.016077;-0.569152;0.295181
1e+11;0.016077;-0.00739002;-0.203959
1.5e+11;0.016077;-0.0210228;-0.0793487
2e+11;0.016077;0.0870495;0.0256956
2.5e+11;0.016077;-0.0194101;-0.00125633
-2.5e+11;0.0162408;-0.0195794;0.00102301
-2e+11;0.0162408;0.0871775;-0.0258877
-1.5e+11;0.0162408;-0.020538;0.0795408
-1e+11;0.0162408;-0.0078883;0.204521
-5e+10;0.0162408;-0.56939;-0.295781
0;0.0162408;-9.29346e-09;0
5e+10;0.0162408;-0.56939;0.295781
1e+11;0.0162408;-0.0078883;-0.204521
1.5e+11;0.0162408;-0.020538;-0.0795408
2e+11;0.0162408;0.0871775;0.0258877
2.5e+11;0.0162408;-0.0195794;-0.00102301
-2.5e+11;0.0164047;-0.0197446;0.000789353
-2e+11;0.0164047;0.0872978;-0.0260776
-1.5e+11;0.0164047;-0.0200527;0.0797337
-1e+11;0.0164047;-0.00838568;0.205074
-5e+10;0.0164047;-0.569627;-0.296375
0;0.0164047;2.08977e-10;0
5e+10;0.0164047;-0.569627;0.296375
1e+11;0.0164047;-0.00838568;-0.205074
1.5e+11;0.0164047;-0.0200527;-0.0797337
2e+11;0.0164047;0.0872978;0.0260776
2.5e+11;0.0164047;-0.0197446;-0.000789353
-2.5e+11;0.0165686;-0.019906;0.000555528
-2e+11;0.0165686;0.0874109;-0.0262654
-1.5e+11;0.0165686;-0.0195671;0.0799272
-1e+11;0.0165686;-0.0088821;0.205617
-5e+10;0.0165686;-0.569863;-0.296963
0;0.0165686;-5.61405e-10;0
5e+10;0.0165686;-0.569863;0.296963
1e+11;0.0165686;-0.0088821;-0.205617
1.5e+11;0.0165686;-0.0195671;-0.0799272
2e+11;0.0165686;0.0874109;0.0262654
2.5e+11;0.0165686;-0.019906;-0.000555528
-2.5e+11;0.0167325;-0.0200633;0.000321467
-2e+11;0.0167325;0.0875166;-0.0264509
-1.5e+11;0.0167325;-0.0190811;0.0801215
-1e+11;0.0167325;-0.00937755;0.206149
-5e+10;0.0167325;-0.570097;-0.297543
0;0.0167325;1.39122e-09;0
5e+10;0.0167325;-0.570097;0.297543
1e+11;0.0167325;-0.00937755;-0.206149
1.5e+11;0.0167325;-0.0190811;-0.0801215
2e+11;0.0167325;0.0875166;0.0264509
2.5e+11;0.0167325;-0.0200633;-0.000321467
-2.5e+11;0.0168964;-0.0202164;8.71607e-05
-2e+11;0.0168964;0.0876149;-0.0266343
-1.5e+11;0.0168964;-0.0185945;0.0803166
-1e+11;0.0168964;-0.00987202;0.206672
-5e+10;0.0168964;-0.570329;-0.298117
0;0.0168964;-1.49173e-09;0
5e+10;0.0168964;-0.570329;0.298117
1e+11;0.0168964;-0.00987202;-0.206672
1.5e+11;0.0168964;-0.0185945;-0.0803166
2e+11;0.0168964;0.0876149;0.0266343
2.5e+11;0.0168964;-0.0202164;-8.71607e-05
-2.5e+11;0.0170602;-0.0203657;-0.000147144
-2e+11;0.0170602;0.0877063;-0.0268155
-1.5e+11;0.0170602;-0.0181076;0.0805124
-1e+11;0.0170602;-0.0103654;0.207185
-5e+10;0.0170602;-0.57056;-0.298684
0;0.0170602;4.4358e-10;0
5e+10;0.0170602;-0.57056;0.298684
1e+11;0.0170602;-0.0103654;-0.207185
1.5e+11;0.0170602;-0.0181076;-0.0805124
2e+11;0.0170602;0.0877063;0.0268155
2.5e+11;0.0170602;-0.0203657;0.000147144
-2.5e+11;0.0172241;-0.0205109;-0.000381572
-2e+11;0.0172241;0.0877905;-0.0269945
-1.5e+11;0.0172241;-0.0176202;0.080709
-1e+11;0.0172241;-0.0108578;0.207689
-5e+10;0.0172241;-0.57079;-0.299245
0;0.0172241;-8.45331e-10;0
5e+10;0.0172241;-0.57079;0.299245
1e+11;0.0172241;-0.0108578;-0.207689
1.5e+11;0.0172241;-0.0176202;-0.080709
2e+11;0.0172241;0.0877905;0.0269945
2.5e+11;0.0172241;-0.0205109;0.000381572
-2.5e+11;0.017388;-0.0206525;-0.000615796
-2e+11;0.017388;0.0878684;-0.0271714
-1.5e+11;0.017388;-0.0171326;0.080906
-1e+11;0.017388;-0.0113491;0.208184
-5e+10;0.017388;-0.571019;-0.299799
0;0.017388;1.51346e-08;0
5e+10;0.017388;-0.571019;0.299799
1e+11;0.017388;-0.0113491;-0.208184
1.5e+11;0.017388;-0.0171326;-0.080906
2e+11;0.017388;0.0878684;0.0271714
2.5e+11;0.017388;-0.0206525;0.000615796
-2.5e+11;0.0175519;-0.0207899;-0.000850064
-2e+11;0.0175519;0.0879391;-0.0273462
-1.5e+11;0.0175519;-0.0166446;0.0811039
-1e+11;0.0175519;-0.0118393;0.20867
-5e+10;0.0175519;-0.571246;-0.300347
0;0.0175519;-3.23984e-09;0
5e+10;0.0175519;-0.571246;0.300347
1e+11;0.0175519;-0.0118393;-0.20867
1.5e+11;0.0175519;-0.0166446;-0.0811039
2e+11;0.0175519;0.0879391;0.0273462
2.5e+11;0.0175519;-0.0207899;0.000850064
-2.5e+11;0.0177158;-0.0209238;-0.00108393
-2e+11;0.0177158;0.0880038;-0.027519
-1.5e+11;0.0177158;-0.0161565;0.081302
-1e+11;0.0177158;-0.0123282;0.209148
-5e+10;0.0177158;-0.571473;-0.300889
0;0.0177158;4.8187e-09;0
5e+10;0.0177158;-0.571473;0.300889
1e+11;0.0177158;-0.0123282;-0.209148
1.5e+11;0.0177158;-0.0161565;-0.081302
2e+11;0.0177158;0.0880038;0.027519
2.5e+11;0.0177158;-0.0209238;0.00108393
-2.5e+11;0.0178796;-0.0210541;-0.00131744
-2e+11;0.0178796;0.0880624;-0.0276899
-1.5e+11;0.0178796;-0.0156683;0.0815006
-1e+11;0.0178796;-0.012816;0.209619
-5e+10;0.0178796;-0.571698;-0.301426
